gameDuration,win,FirstBlood,FirstTower,FirstBaron,FirstDragon,wardPlaced,wardKills,totalMinionKills,jungleMinionKills,totalHeal
2004,Blue,0,0,0,1,0,0,1,1,1
1399,Red,1,1,1,1,1,1,1,1,1
1515,Red,0,1,1,1,1,1,1,1,1
935,Blue,1,1,0,1,0,1,1,1,1
1468,Blue,0,0,0,0,1,1,1,0,1
1799,Blue,0,1,0,1,0,1,1,1,0
1784,Blue,1,1,0,0,1,0,0,1,0
1750,Blue,1,1,1,1,0,1,0,1,1
1718,Blue,1,1,0,0,0,1,0,1,1
1839,Red,1,0,1,0,0,0,0,1,1
1237,Red,1,0,1,0,1,0,0,1,0
1780,Blue,1,1,1,0,0,1,1,0,0
1610,Blue,1,1,1,0,1,1,0,1,0
1991,Red,1,0,0,1,1,0,1,0,0
1618,Blue,1,1,0,0,0,1,1,1,0
1480,Red,1,1,1,1,1,1,1,1,1
1548,Red,1,1,1,1,1,0,1,0,1
930,Blue,1,1,0,1,1,1,1,1,1
982,Blue,0,0,0,1,1,0,1,0,1
1500,Blue,0,0,0,1,1,0,0,1,0
1277,Red,1,1,1,1,0,1,1,1,1
1667,Blue,1,1,0,0,1,0,0,1,0
1388,Blue,0,1,0,1,1,0,1,1,1
914,Red,1,1,1,1,1,0,1,1,1
1254,Red,1,1,1,1,1,1,1,1,0
1441,Red,1,1,1,1,1,0,1,0,1
2160,Red,1,0,1,1,0,1,1,1,1
1870,Blue,1,1,1,0,1,0,0,0,1
925,Blue,0,1,0,1,1,1,1,1,1
1820,Red,1,0,1,0,0,1,1,1,0
976,Red,1,1,1,0,1,1,1,1,1
1273,Red,1,0,1,1,1,1,0,0,1
2264,Blue,1,0,0,1,1,0,1,1,1
1453,Blue,1,1,1,0,0,1,1,1,1
2387,Blue,1,1,0,1,0,1,0,1,1
1560,Blue,1,1,0,1,1,1,0,1,1
1438,Red,0,1,1,1,1,1,1,1,1
2340,Blue,1,1,0,0,1,0,0,1,1
1208,Red,0,1,1,0,0,0,1,1,1
1286,Red,1,1,1,1,1,0,1,1,1
1442,Blue,0,0,1,0,1,1,0,0,0
1129,Blue,0,1,0,0,1,0,0,1,0
1924,Red,1,0,1,1,1,1,1,1,0
1825,Blue,0,1,0,1,1,1,0,0,0
950,Red,1,1,1,1,1,0,1,0,1
1307,Red,0,1,1,0,0,0,0,1,0
1387,Red,0,1,1,1,0,1,1,1,1
1211,Red,0,0,1,1,1,0,1,1,1
1647,Red,0,0,1,0,1,1,0,1,0
1396,Blue,1,0,1,1,1,1,1,1,1
1593,Blue,0,1,0,0,0,1,0,1,0
1176,Red,1,0,1,1,1,0,0,1,1
1297,Red,1,1,1,1,0,1,1,1,1
1432,Red,0,1,1,1,1,1,1,1,1
1463,Blue,0,0,0,1,1,1,0,1,1
1901,Blue,1,1,1,1,1,0,0,1,0
1814,Red,1,1,0,1,0,1,0,1,1
1801,Blue,1,1,1,0,0,0,0,1,1
1891,Red,1,1,1,1,1,1,0,1,1
1867,Blue,0,1,1,0,1,0,0,0,1
1036,Blue,1,1,0,0,1,1,1,0,1
913,Red,0,1,1,1,1,1,1,0,0
1500,Red,1,1,1,1,1,1,1,1,1
1728,Red,1,0,1,1,1,0,0,1,1
1875,Blue,0,1,0,1,1,0,0,1,1
1437,Blue,1,1,0,0,1,0,0,1,1
1569,Blue,1,1,1,0,1,1,1,0,0
1149,Blue,1,1,0,1,1,1,1,1,1
1540,Blue,0,0,1,0,0,1,1,0,0
2326,Blue,0,1,0,1,0,1,1,0,1
193,Blue,1,0,0,0,1,0,1,1,1
1257,Blue,1,1,0,0,0,1,1,1,1
973,Blue,1,1,0,1,1,1,1,1,0
1561,Blue,1,1,0,1,1,1,1,1,1
1856,Red,1,0,1,1,0,1,1,1,1
1456,Red,0,1,1,1,0,1,1,1,1
1425,Red,1,1,1,1,1,1,1,1,0
2211,Blue,1,0,0,0,0,0,0,1,0
1240,Red,1,1,1,0,0,1,1,1,0
922,Blue,1,1,0,0,1,1,0,1,1
2440,Red,0,0,0,0,1,1,1,0,0
192,Blue,0,0,0,0,1,1,1,1,0
1075,Blue,1,1,0,0,1,0,0,1,1
1701,Blue,1,1,0,1,0,0,0,1,0
1748,Red,0,0,1,0,1,1,0,0,0
1767,Blue,0,0,0,1,1,0,0,0,1
1459,Blue,0,1,1,0,1,0,0,1,1
195,Blue,1,0,0,0,1,1,1,0,1
1641,Red,0,1,1,1,1,1,0,1,1
2069,Blue,1,1,0,1,1,1,0,1,1
1518,Blue,0,0,0,0,1,0,0,1,0
1041,Red,1,1,1,1,1,1,0,0,0
1618,Blue,1,1,1,0,0,1,0,1,1
1671,Red,1,1,1,1,0,1,1,0,1
1418,Blue,0,1,0,0,0,1,1,0,0
971,Blue,1,1,0,0,1,1,1,1,0
1078,Blue,0,1,0,1,1,0,1,1,1
1244,Red,1,1,1,1,1,1,1,1,1
1591,Red,1,1,1,1,0,1,1,1,0
1159,Blue,1,1,0,0,1,0,1,1,1
1524,Red,0,1,1,1,0,1,1,1,1
1279,Red,1,1,1,1,0,0,1,1,1
1966,Blue,0,0,1,0,0,1,0,1,1
326,Red,1,1,1,1,0,1,1,0,0
2278,Red,1,0,1,1,0,1,0,1,1
1673,Red,1,1,1,1,0,1,1,0,0
1864,Blue,0,0,0,1,0,1,1,0,1
1385,Red,1,1,1,1,1,0,1,0,0
1861,Red,1,1,1,0,1,1,1,1,0
1924,Blue,0,0,0,1,1,0,1,1,0
1311,Blue,1,1,0,1,0,1,1,1,1
1837,Blue,1,0,0,1,1,1,1,0,1
1794,Blue,0,0,1,1,0,1,1,0,1
1329,Red,1,1,1,1,1,0,1,1,1
914,Red,0,1,1,1,1,1,1,1,1
2116,Red,0,1,0,0,1,1,1,1,0
1862,Red,0,0,1,0,0,0,1,1,0
1260,Blue,0,1,1,0,1,1,1,1,1
1551,Blue,0,1,1,1,0,1,0,0,1
1985,Blue,1,1,0,0,1,1,1,1,1
1603,Blue,0,0,0,0,1,1,0,0,1
1551,Red,0,1,1,1,0,1,1,1,1
887,Red,1,1,1,1,0,1,1,1,1
1295,Blue,0,1,0,1,1,1,1,1,0
1238,Blue,1,1,1,1,1,1,1,1,0
1439,Blue,0,1,0,1,0,1,1,1,1
1244,Red,0,1,1,1,1,0,1,1,1
1142,Red,0,1,1,1,1,1,1,0,1
1663,Red,0,0,1,0,0,0,1,0,0
1148,Red,1,1,1,1,1,1,1,1,0
1649,Blue,1,1,0,0,1,0,1,1,0
1244,Blue,1,1,0,0,0,1,1,1,1
1726,Red,0,1,1,1,0,1,1,1,1
1396,Red,0,1,1,1,1,0,0,1,1
1288,Red,0,1,1,1,1,1,1,1,0
2428,Blue,1,1,0,0,0,0,0,1,0
1339,Red,0,0,1,1,0,0,1,1,1
1232,Red,1,1,1,1,1,0,1,1,1
1304,Blue,0,1,1,0,0,0,0,1,1
1727,Blue,1,0,0,1,0,0,0,1,0
1828,Red,0,0,1,1,1,1,1,1,0
194,Red,1,1,1,1,1,0,1,0,1
1477,Blue,1,1,1,0,1,1,1,1,1
916,Red,1,1,1,1,1,0,1,1,1
2046,Blue,0,1,1,1,1,0,0,0,0
1768,Red,0,0,1,1,1,1,0,0,1
1809,Red,0,1,1,1,0,0,1,1,1
2609,Blue,1,1,1,1,0,1,0,0,1
869,Blue,0,1,0,1,1,1,1,1,0
1843,Red,1,0,1,0,0,1,0,1,1
1301,Red,1,1,1,0,1,1,0,1,1
2368,Red,0,0,0,1,0,1,1,1,1
1251,Blue,0,1,0,1,1,1,1,1,0
1707,Blue,1,0,1,1,1,0,1,1,0
1961,Blue,0,0,0,0,0,1,0,0,0
1267,Red,0,1,1,0,1,1,1,0,1
1581,Blue,1,1,0,1,0,1,1,1,0
945,Red,0,1,1,1,0,1,1,0,0
1900,Blue,1,1,1,1,0,1,0,0,1
2083,Blue,0,1,0,1,0,1,1,1,1
1820,Red,0,0,1,0,1,1,0,1,1
1485,Red,1,0,1,0,0,1,1,1,1
977,Red,1,1,1,1,1,0,1,1,1
1244,Blue,0,1,0,1,0,1,1,1,1
1393,Blue,1,0,0,1,1,1,1,1,1
1276,Red,0,1,1,1,0,0,0,1,1
1451,Blue,1,1,0,0,1,1,0,1,1
1482,Blue,0,0,1,0,0,1,1,0,1
1534,Blue,1,1,1,1,1,1,1,1,1
1388,Red,0,0,1,1,1,0,1,1,0
976,Blue,1,1,0,0,1,1,1,0,1
1575,Blue,0,1,0,0,0,1,0,1,1
951,Red,1,1,1,1,1,0,1,0,0
1408,Blue,1,1,1,1,0,1,1,0,1
1496,Red,0,0,1,0,0,1,0,1,1
1177,Red,1,1,1,1,1,1,1,1,0
962,Red,1,1,1,1,1,1,1,1,1
1907,Blue,0,1,0,1,1,1,1,1,1
1850,Red,0,0,1,0,1,0,0,0,0
1477,Red,0,0,1,1,1,0,0,1,1
1828,Blue,1,0,1,1,1,0,0,1,1
943,Blue,0,1,0,1,0,1,1,0,1
1314,Red,0,1,1,1,1,0,1,1,0
1309,Red,1,1,1,0,0,0,0,0,1
1129,Red,1,1,1,1,0,1,1,1,1
1202,Red,1,1,1,1,0,1,1,1,1
1304,Red,0,1,1,1,1,1,1,1,1
1179,Blue,1,1,0,1,1,1,1,1,1
1820,Blue,1,0,0,1,0,0,0,0,1
1694,Blue,0,1,0,1,0,1,0,1,1
1211,Blue,1,0,0,0,0,0,1,1,1
1259,Red,0,0,1,0,0,1,1,1,1
1047,Red,1,0,1,1,0,0,1,1,1
1364,Red,0,0,1,1,1,1,0,0,1
990,Blue,1,1,0,1,1,1,1,1,1
1381,Red,0,1,1,1,1,0,1,1,0
2230,Red,1,0,1,1,0,1,1,0,1
1365,Blue,1,1,0,1,1,1,1,1,1
1249,Blue,1,0,0,0,1,1,0,0,1
1890,Red,1,1,1,1,1,0,1,1,1
1888,Red,1,1,1,0,1,0,1,1,0
1465,Red,1,0,1,1,1,0,1,1,0
1289,Blue,1,0,1,1,0,0,1,1,1
1844,Blue,1,0,0,1,0,1,1,0,0
1145,Blue,1,0,0,1,1,0,1,1,0
1291,Blue,1,1,0,0,1,1,1,0,1
1403,Blue,1,1,1,1,1,1,1,1,1
1215,Blue,0,0,0,0,1,1,1,1,1
1148,Red,1,1,1,0,0,0,1,1,0
1307,Blue,1,1,1,0,0,1,0,1,1
1238,Red,1,0,1,1,1,0,0,1,1
1084,Red,0,1,1,1,0,1,1,1,1
1207,Red,1,1,1,1,1,1,1,1,1
1398,Red,1,1,1,1,0,1,1,1,0
921,Red,1,1,1,1,1,0,0,1,1
1339,Blue,0,0,0,0,1,0,0,1,0
1377,Blue,1,1,0,0,1,1,1,0,1
1940,Blue,0,0,1,0,0,1,0,0,0
914,Blue,1,1,0,1,1,1,1,1,1
934,Red,1,1,1,1,0,1,1,1,1
1668,Red,0,0,1,1,1,1,1,1,1
1679,Blue,0,1,0,0,0,1,1,1,1
1647,Red,0,1,1,0,1,0,0,1,1
1237,Blue,0,0,0,1,1,1,0,1,1
1566,Red,1,1,0,0,0,0,1,1,1
1329,Blue,0,0,0,0,0,1,1,1,1
1014,Blue,1,1,0,1,1,0,1,1,0
1625,Blue,1,1,0,1,1,0,0,0,0
1863,Red,1,1,1,1,1,0,1,1,1
1476,Blue,1,1,0,1,0,1,0,1,0
1221,Red,0,1,1,1,1,1,1,1,0
1922,Red,0,0,1,1,0,1,0,1,1
933,Blue,1,1,0,1,1,1,1,1,1
1107,Blue,1,1,0,0,1,1,1,1,1
1214,Red,1,0,1,1,0,0,1,1,0
2129,Blue,1,0,0,1,1,1,1,1,0
2230,Blue,0,1,0,0,0,0,0,1,1
1326,Red,1,1,1,1,0,1,0,1,0
1374,Blue,1,1,0,0,0,1,1,1,1
1775,Blue,1,0,1,1,1,1,0,0,1
1940,Red,1,1,1,0,1,1,1,1,0
1629,Blue,1,0,1,1,1,1,1,1,1
1863,Red,1,1,1,1,0,1,0,1,1
1335,Blue,0,1,0,1,1,0,1,1,0
1523,Blue,0,1,0,0,0,1,1,1,1
1926,Red,1,1,0,1,0,1,0,1,1
1087,Red,1,1,1,1,1,1,1,1,1
1491,Red,0,0,1,1,1,0,0,1,1
1818,Blue,1,0,0,1,0,1,1,1,1
1576,Red,1,1,0,1,0,1,1,1,1
1262,Red,1,1,1,1,1,1,1,1,1
920,Blue,1,1,0,0,1,1,0,0,1
1573,Red,1,1,1,1,0,0,1,0,1
984,Red,1,1,1,1,1,0,1,1,1
1046,Blue,1,1,0,0,1,0,1,1,1
1620,Blue,1,0,1,1,1,0,1,1,1
1837,Red,0,0,1,0,1,0,0,1,1
1473,Blue,1,0,1,1,0,1,1,0,1
999,Red,0,1,1,1,1,1,1,1,0
1322,Red,1,1,1,1,1,1,1,1,1
1618,Red,0,1,1,1,1,1,1,1,1
1025,Red,1,0,1,1,1,1,0,1,1
1805,Red,0,0,1,1,1,0,0,0,1
1269,Blue,1,1,0,1,0,1,1,1,1
1472,Blue,0,0,0,0,1,0,1,1,0
961,Red,1,1,1,1,0,1,0,1,0
197,Blue,1,0,0,0,1,1,1,1,1
195,Red,1,1,1,1,1,0,0,1,1
1883,Red,1,0,1,0,1,0,1,0,1
1214,Blue,0,1,0,0,0,1,1,1,1
1075,Red,0,0,1,1,1,0,1,1,0
1174,Red,1,1,1,1,0,0,1,1,1
1698,Red,0,1,1,0,0,1,1,1,1
1732,Blue,1,1,0,0,1,1,1,1,1
1460,Red,1,1,1,1,1,0,0,1,1
1738,Blue,1,1,0,1,0,1,1,0,1
2344,Red,1,1,1,1,1,0,0,0,1
1258,Red,0,1,1,0,1,0,1,1,1
2329,Blue,0,0,0,1,1,0,0,0,1
1931,Blue,1,1,0,1,1,0,0,1,0
928,Red,0,1,1,1,0,1,1,1,1
907,Red,0,1,1,1,1,0,1,1,0
970,Red,0,1,1,1,1,0,1,1,1
976,Red,0,0,1,1,1,0,1,0,1
2213,Blue,0,1,1,0,1,0,0,1,1
951,Red,0,1,1,1,1,1,1,1,1
930,Red,1,1,1,1,1,1,1,0,1
1589,Blue,0,1,1,1,0,1,1,0,0
1438,Red,1,1,1,1,0,1,1,1,1
926,Blue,1,1,0,1,1,1,1,1,1
1484,Red,0,0,1,1,0,1,1,1,1
925,Blue,1,1,0,1,1,1,1,1,1
1959,Blue,0,0,1,0,0,1,1,1,1
1340,Blue,1,1,0,1,0,1,0,1,1
1711,Blue,0,1,0,0,0,1,1,0,1
1177,Blue,1,1,0,1,1,0,1,1,1
2021,Red,0,1,1,0,1,0,0,1,1
1377,Blue,1,0,0,0,0,1,1,1,1
2079,Red,1,1,1,0,1,1,1,1,0
1444,Blue,1,1,1,0,0,1,1,0,0
1589,Blue,0,1,0,0,0,1,1,1,1
1336,Blue,1,1,0,1,0,1,1,1,0
2250,Red,0,0,1,0,0,1,1,1,1
1374,Blue,0,1,1,0,0,1,0,0,1
1798,Blue,1,0,0,0,1,0,1,1,1
1456,Blue,0,1,0,0,1,1,1,0,1
1596,Red,1,1,1,1,1,0,1,1,1
1960,Red,1,0,1,1,0,1,1,0,1
956,Red,1,1,1,1,1,0,1,1,1
2349,Red,1,1,1,1,1,0,1,0,1
1573,Red,1,0,1,1,0,0,1,1,1
1737,Red,0,1,1,0,1,1,1,0,1
1612,Red,0,1,0,1,0,1,1,1,0
1718,Red,0,0,1,1,0,1,1,0,1
1981,Blue,1,1,0,0,0,1,1,0,1
1359,Blue,0,0,1,0,0,1,1,0,1
958,Blue,0,1,0,1,1,0,1,1,1
1524,Blue,0,1,1,1,1,1,0,1,1
1453,Red,1,0,1,1,1,1,1,1,0
1233,Blue,0,1,0,0,1,0,0,1,0
1852,Blue,1,0,1,1,1,0,0,1,0
1378,Red,1,1,1,1,1,1,1,1,1
601,Red,1,1,1,1,1,0,1,1,1
1175,Red,0,1,1,1,1,0,1,1,1
1634,Red,0,0,0,0,1,0,0,0,1
1384,Blue,1,1,0,1,0,1,1,1,1
920,Red,1,1,1,1,1,1,1,1,1
1384,Blue,1,1,1,1,1,1,1,1,1
1733,Red,1,0,1,1,1,0,1,1,1
1379,Blue,1,1,1,1,0,0,1,1,1
1526,Red,1,1,1,1,1,1,1,1,1
1048,Red,0,1,1,0,1,1,1,1,1
1478,Red,0,1,1,0,0,1,1,1,1
1482,Blue,0,1,0,0,1,1,1,1,1
1970,Blue,1,1,0,0,1,1,1,1,0
1740,Red,1,1,1,1,0,1,1,1,1
1943,Blue,0,1,1,0,1,1,0,1,1
1970,Blue,1,0,0,1,0,1,0,1,1
1076,Blue,1,1,0,1,1,1,1,1,1
1620,Blue,0,1,0,0,1,0,1,1,0
1407,Red,0,1,1,1,1,0,1,1,1
1457,Blue,1,1,0,1,1,1,1,0,1
2303,Blue,1,1,1,0,1,1,0,1,1
962,Red,0,1,1,0,0,1,1,1,1
1190,Red,1,1,1,1,0,1,1,1,0
2284,Blue,1,0,0,0,1,0,0,1,1
2463,Blue,0,1,0,0,1,0,1,0,1
1598,Red,0,1,1,0,1,1,1,0,0
1431,Red,1,1,1,1,1,1,1,0,1
1894,Blue,1,1,1,0,0,0,1,1,1
1704,Blue,1,0,1,0,0,1,1,1,1
1342,Blue,1,0,0,1,1,1,1,1,1
1359,Blue,1,0,0,1,0,1,0,1,1
1627,Red,0,0,1,1,0,1,1,1,1
1774,Blue,0,0,0,0,1,1,1,1,1
1320,Blue,1,1,0,1,1,0,1,1,1
1381,Blue,1,0,1,0,1,0,1,1,1
1999,Red,0,1,1,1,1,0,1,1,1
1989,Red,1,1,1,1,1,0,0,0,1
975,Red,1,0,1,1,1,1,0,0,1
1264,Red,1,1,1,1,1,1,1,1,0
1248,Blue,0,1,0,0,1,0,0,1,1
952,Blue,1,1,0,1,1,1,1,1,1
1842,Blue,0,1,0,1,0,1,1,1,1
1659,Red,1,1,1,1,1,0,0,1,0
1541,Red,1,1,1,1,1,0,0,1,1
1381,Blue,1,1,0,1,1,1,1,1,1
1158,Red,1,1,1,1,1,1,1,1,1
1624,Red,1,1,1,0,0,1,0,1,0
1772,Blue,1,1,0,0,1,1,1,1,1
1481,Red,1,1,1,1,0,1,0,1,1
1597,Blue,1,1,1,0,1,1,1,1,1
1560,Blue,0,1,0,1,1,1,0,1,1
1890,Red,1,1,1,0,1,1,0,0,1
1340,Blue,0,1,0,1,0,1,1,0,1
1719,Red,1,1,1,1,0,1,0,1,1
1472,Red,0,1,1,1,0,1,1,1,1
1618,Red,1,1,1,1,0,1,1,1,1
1212,Red,0,1,1,1,1,1,1,1,1
1324,Red,1,1,1,1,0,1,1,1,1
1389,Red,0,0,1,1,1,0,0,1,0
972,Red,0,1,1,1,1,0,1,1,0
1922,Red,0,0,1,1,1,0,1,0,1
978,Red,1,1,1,1,0,0,1,1,1
1511,Blue,0,1,0,1,0,0,0,1,1
1861,Blue,1,1,1,1,1,0,0,1,1
1782,Blue,1,1,1,0,0,1,0,1,0
1101,Red,1,1,1,0,1,0,1,1,0
1601,Red,1,1,1,0,1,0,0,1,1
1373,Blue,1,1,0,0,1,1,0,1,1
2086,Red,0,0,0,0,1,1,0,1,0
834,Red,0,1,1,1,1,0,1,1,1
1556,Blue,1,1,1,1,0,1,1,1,0
2485,Red,1,0,1,0,1,1,1,1,1
918,Blue,0,1,0,1,1,0,1,1,1
1242,Red,1,1,1,1,1,0,1,1,1
1513,Red,1,0,1,0,1,0,0,1,1
1593,Blue,0,1,0,0,0,1,0,1,1
1597,Red,0,1,1,0,1,0,1,1,0
1288,Blue,1,0,0,0,1,1,0,0,0
1757,Red,1,1,1,1,1,0,1,1,1
2084,Red,1,1,1,1,0,0,0,1,1
1669,Red,1,1,1,1,1,0,1,1,1
1588,Blue,1,1,1,1,1,0,0,1,1
1444,Red,1,1,1,1,1,0,1,1,0
1304,Red,0,0,1,0,1,1,1,0,1
1744,Blue,1,0,0,1,0,0,0,1,1
2221,Red,0,0,1,1,1,0,0,0,1
1420,Red,1,1,1,0,1,0,1,1,0
2214,Red,0,0,1,0,0,1,0,1,1
1497,Red,1,1,1,0,0,1,0,1,1
1613,Red,0,1,1,0,1,1,1,1,1
1655,Red,0,1,1,0,1,1,1,1,0
1348,Blue,0,1,0,0,1,1,1,1,0
1568,Blue,0,1,1,0,0,1,1,1,1
1272,Red,0,1,1,1,0,1,1,1,1
1442,Red,1,0,1,1,1,0,0,1,1
1569,Blue,1,0,1,0,1,1,1,1,1
957,Blue,0,1,0,1,1,1,1,1,0
1034,Blue,1,1,0,1,1,1,1,1,1
985,Red,0,1,1,1,0,1,1,1,0
1708,Red,1,1,1,1,1,1,1,1,0
2423,Blue,1,0,0,0,1,1,1,0,0
2355,Red,0,0,1,1,1,0,0,1,0
1656,Blue,1,1,1,1,0,1,1,1,1
1273,Blue,1,0,1,0,0,1,0,1,1
1608,Red,1,1,1,1,0,0,0,1,1
1872,Red,1,0,1,1,1,0,0,1,1
1552,Red,0,0,0,0,1,0,1,1,1
2158,Blue,0,1,1,1,1,1,0,1,0
1296,Blue,1,1,1,1,0,1,0,1,1
1549,Red,1,0,1,1,1,1,0,1,1
1830,Blue,1,0,0,1,0,1,1,1,0
1275,Blue,0,1,0,1,1,0,1,1,1
1881,Red,1,0,1,0,1,0,1,1,1
1838,Red,1,0,1,1,0,0,1,1,1
1704,Red,1,1,1,1,0,0,1,1,0
1157,Red,1,1,1,1,0,0,0,1,1
968,Red,1,1,1,1,1,0,1,1,1
960,Red,0,1,1,1,1,0,1,1,1
1992,Blue,1,1,0,1,1,0,1,0,1
1208,Blue,1,1,0,1,1,1,1,1,1
920,Red,1,1,1,1,1,1,1,1,1
935,Blue,1,1,0,0,1,1,1,0,0
912,Blue,1,1,0,1,1,1,1,1,1
1749,Red,0,0,1,0,1,1,1,1,1
1193,Blue,0,1,0,0,1,1,0,1,1
1399,Blue,1,1,1,0,0,1,1,1,0
1950,Blue,1,1,0,0,1,1,1,1,1
1281,Red,1,1,1,1,0,0,1,1,1
1458,Red,1,1,1,1,0,1,1,1,1
191,Blue,0,0,0,0,0,1,0,1,1
949,Red,1,1,1,1,0,1,1,1,1
1750,Blue,1,1,1,0,1,1,0,1,1
1383,Red,0,1,1,1,1,0,1,1,1
1212,Blue,1,1,0,1,1,1,1,1,1
2207,Blue,1,0,0,1,1,1,1,1,1
2261,Blue,0,0,0,0,1,0,0,1,1
984,Red,1,0,1,1,1,0,1,1,1
2295,Red,1,1,1,1,1,1,1,0,1
1587,Red,0,0,1,1,1,1,1,0,1
1554,Blue,0,0,0,0,0,1,1,1,1
1398,Red,0,1,1,0,1,1,0,1,1
1836,Red,0,0,1,0,0,1,1,0,1
1899,Blue,0,0,0,0,0,1,0,0,0
1352,Red,1,1,1,1,1,1,1,1,0
1894,Red,1,1,1,1,1,1,1,1,1
1516,Red,1,1,1,1,1,0,1,1,1
1509,Blue,1,0,1,1,1,0,1,1,1
1755,Red,0,1,1,0,0,1,1,1,0
1631,Blue,1,1,1,1,1,1,1,1,1
1191,Blue,1,1,0,1,1,1,1,1,1
2516,Red,1,0,0,0,0,0,1,0,1
1343,Red,0,0,1,0,0,1,0,0,0
1974,Red,1,1,1,0,0,0,1,1,1
1892,Red,1,1,1,1,0,1,1,0,1
1772,Blue,0,1,1,0,0,1,1,1,1
1253,Blue,1,1,0,1,1,0,1,1,1
1583,Blue,1,0,1,0,1,1,0,0,1
1261,Blue,0,1,0,0,0,1,1,1,1
1549,Red,1,1,1,1,0,1,0,1,1
1251,Red,1,1,1,1,0,1,1,1,1
2530,Blue,0,0,1,0,0,0,0,0,0
1591,Blue,0,1,0,0,0,1,1,0,0
1120,Red,0,1,1,1,0,1,1,1,1
1931,Blue,1,1,0,0,0,0,1,1,0
1428,Blue,0,1,0,0,1,1,1,1,1
2082,Blue,0,0,1,0,1,0,1,1,0
1317,Blue,1,1,0,1,1,1,0,1,1
1623,Red,1,0,1,1,0,0,1,0,0
1743,Blue,1,1,1,0,0,1,0,1,1
1766,Red,1,0,0,0,1,1,1,1,1
1179,Blue,0,1,0,0,1,0,1,1,1
1449,Red,0,1,1,1,0,0,0,1,1
1644,Red,1,1,1,1,0,0,0,1,1
1831,Red,0,1,1,1,1,1,1,0,0
1221,Red,1,1,1,1,0,0,0,1,1
1525,Red,0,0,1,0,0,1,1,1,1
2038,Red,0,0,1,1,0,1,1,1,0
2088,Blue,1,1,1,1,1,0,1,1,1
1693,Red,1,1,1,1,1,0,1,0,1
1740,Red,0,0,1,1,1,1,0,1,0
970,Blue,1,1,0,1,1,1,1,1,1
1834,Blue,1,1,1,1,1,1,0,1,1
1764,Red,1,1,1,1,0,1,1,1,1
1680,Blue,1,1,0,0,1,0,1,1,0
1212,Red,1,1,1,0,0,1,1,0,1
1712,Blue,0,0,1,0,0,1,1,0,0
1721,Red,1,0,1,0,1,0,0,1,1
1972,Blue,1,1,1,0,1,1,0,1,0
980,Blue,0,1,0,1,0,1,1,1,0
2054,Red,1,1,1,0,0,1,1,1,0
1171,Blue,0,1,0,0,1,0,1,1,0
1260,Red,1,1,1,1,1,1,1,1,1
926,Red,0,1,1,1,1,0,1,0,1
1572,Blue,0,1,1,1,0,1,0,1,1
1870,Red,1,1,1,1,0,0,1,0,1
1470,Red,1,0,1,1,0,1,1,1,1
1606,Red,1,0,1,0,1,0,1,0,0
1817,Blue,0,0,1,0,1,1,1,1,1
1328,Red,0,0,1,0,0,1,1,1,1
2416,Blue,0,0,0,1,1,0,0,0,0
946,Red,1,1,1,1,1,1,0,1,1
2049,Red,1,1,0,1,1,1,1,1,1
912,Red,1,1,1,1,0,1,1,1,1
1653,Red,0,1,1,1,1,1,0,1,1
1211,Blue,1,1,0,1,1,1,0,1,0
1342,Blue,0,0,0,0,1,0,1,1,1
960,Red,0,1,1,1,1,0,1,1,1
965,Red,1,1,1,1,0,1,1,1,1
1499,Blue,1,1,0,1,0,1,0,0,1
1840,Red,1,1,1,1,1,1,1,1,1
1722,Blue,1,0,0,1,0,1,0,0,0
934,Red,0,0,1,0,1,0,1,1,1
1717,Red,0,1,1,0,0,1,1,1,1
1969,Blue,1,1,0,1,1,0,1,1,1
1786,Blue,0,1,1,1,0,1,1,1,0
1468,Red,0,1,1,0,1,0,1,1,0
1857,Red,1,0,1,0,0,1,1,1,1
1471,Red,1,1,1,1,1,1,1,1,1
1896,Blue,1,0,1,0,1,0,0,1,0
1798,Red,1,1,1,1,0,1,1,1,1
1217,Red,1,0,1,1,1,0,0,1,1
1264,Blue,1,1,0,1,1,1,1,1,1
912,Red,1,1,1,1,1,1,1,1,0
963,Red,1,0,1,1,1,1,1,1,1
1595,Red,1,1,1,1,0,1,1,1,1
1845,Red,1,1,0,1,0,1,1,1,1
1422,Red,1,1,1,1,1,1,1,1,1
1523,Blue,0,1,0,0,1,1,1,1,0
1296,Blue,1,1,0,0,1,0,0,1,0
1285,Blue,1,1,0,1,1,1,1,1,0
1585,Blue,0,1,0,1,0,1,0,1,1
1354,Blue,1,0,1,0,0,1,1,1,1
1654,Blue,1,1,1,1,1,0,1,1,0
1447,Red,0,0,1,1,0,0,0,0,1
1855,Blue,1,0,0,0,0,1,0,1,1
1074,Blue,1,1,0,1,1,0,0,1,1
1956,Blue,1,1,1,0,1,0,0,1,1
1175,Blue,1,1,0,1,0,1,1,1,1
1794,Red,0,1,0,1,1,0,1,1,0
2571,Red,0,0,1,1,1,1,1,0,1
1911,Red,1,0,1,0,1,1,1,1,0
1756,Red,1,1,1,1,1,1,1,1,0
2402,Blue,0,1,1,0,0,0,0,1,0
1715,Red,1,1,1,1,0,1,1,1,1
1390,Red,0,0,1,1,1,1,1,1,1
1628,Red,1,1,1,1,0,1,1,1,1
1108,Red,1,1,1,1,1,0,1,1,1
1690,Blue,1,1,1,0,1,0,1,1,0
2452,Blue,0,0,1,0,0,1,0,1,1
1669,Blue,1,1,0,1,1,1,0,1,0
